FIELDDESCRIPTION,,,Check Enabled,Check Enabled,Special Checks (NCCT),,,Watchlist/Searchlist usage,,,
600,86a,Intermediary,X,X,X,0,0,2,2,0,2
600,87a,Deliverer of the Metal/commodity,X,X,X,0,0,2,2,0,2
600,34R,Consideration,X,X,0,0,0,2,2,0,0
600,56a,Intermediary,X,X,X,0,0,2,2,0,2
600,57a,Account With Institution,X,X,X,0,0,2,2,0,2
601,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
601,21,Related Reference,X,X,0,0,0,2,2,0,0
601,22,Code/Common Reference,X,X,0,0,0,2,2,0,0
601,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
601,82a,Party A,X,X,X,0,0,2,2,0,2
601,87a,Party B,X,X,X,0,0,2,2,0,2
601,83a,Fund or Beneficiary Customer,X,X,X,0,0,2,2,0,2
601,23,Further Identification,X,X,0,0,0,2,2,0,0
601,30,Date Contract Agreed/Amended,X,X,0,0,0,2,2,0,0
601,26C,Identification of the Metal,X,X,0,0,0,2,2,0,0
601,31C,Earliest Exercise Date,X,X,0,0,0,2,2,0,0
601,31G,Expiry Details,X,X,0,0,0,2,2,0,0
601,32F,Unit and Amount of the Metal,X,X,0,0,0,2,2,0,0
601,32B,Strike Price,X,X,0,0,0,2,2,0,0
601,33B,Premium Price,X,X,0,0,0,2,2,0,0
601,34a,Premium Payment,X,X,X,0,0,2,2,0,2
601,53a,Sender's Correspondent,X,X,X,0,0,2,2,0,2
601,56a,Intermediary,X,X,X,0,0,2,2,0,2
601,57a,Account With Institution,X,X,X,0,0,2,2,0,2
601,77H,"Type, Date, Version of the Agreement",X,X,0,0,0,2,2,0,0
601,77D,Terms and Conditions,X,X,0,0,0,2,2,0,0
601,14C,Year of Definitions,X,X,0,0,0,2,2,0,0
601,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
604,26C,Identification of the Metal and the Metal Account,X,X,0,0,0,2,2,0,0
604,25,Further Account Identification,X,X,0,0,0,2,2,0,0
604,30,Value Date,X,X,0,0,0,2,2,0,0
604,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
604,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
604,21,Related Reference,X,X,0,0,0,2,2,0,0
604,23,Further Identification,X,X,0,0,0,2,2,0,0
604,26D,Certificate Number(s) and/or Bar Number(s),X,X,0,0,0,2,2,0,0
604,32F,Quantity of the Metal,X,X,0,0,0,2,2,0,0
604,82a,Instructing Party,X,X,X,0,0,2,2,0,2
604,86a,Intermediary,X,X,X,0,0,2,2,0,2
604,87a,Receiver of the Metal,X,X,X,0,0,2,2,0,2
604,88a,Beneficiary of the Metal,X,X,X,0,0,2,2,0,2
604,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
605,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
605,26C,Identification of the Metal and the Metal Account,X,X,0,0,0,2,2,0,0
605,25,Further Account Identification,X,X,0,0,0,2,2,0,0
605,30,Value Date,X,X,0,0,0,2,2,0,0
605,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
605,21,Related Reference,X,X,0,0,0,2,2,0,0
605,23,Further Identification,X,X,0,0,0,2,2,0,0
605,26D,Certificate Number(s) and/or Bar Number(s),X,X,0,0,0,2,2,0,0
605,32F,Quantity of the Metal,X,X,0,0,0,2,2,0,0
605,82a,Instructing Party,X,X,X,0,0,2,2,0,2
605,87a,Deliverer of the Metal,X,X,X,0,0,2,2,0,2
605,88a,Beneficiary of the Metal,X,X,X,0,0,2,2,0,2
605,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
605,86a,Intermediary,X,X,X,0,0,2,2,0,2
606,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
606,21,Related Reference,X,X,0,0,0,2,2,0,0
606,26C,Identification of the Metal and the Metal Account,X,X,0,0,0,2,2,0,0
606,25,Further Account Identification,X,X,0,0,0,2,2,0,0
606,26D,Certificate Number(s) and/or Bar Number(s),X,X,0,0,0,2,2,0,0
606,30,Value Date,X,X,0,0,0,2,2,0,0
606,32F,Quantity of the Metal,X,X,0,0,0,2,2,0,0
606,82a,Instructing Party,X,X,X,0,0,2,2,0,2
606,87a,Receiver of the Metal,X,X,X,0,0,2,2,0,2
606,88a,Beneficiary of the Metal,X,X,X,0,0,2,2,0,2
606,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
606,86a,Intermediary,X,X,X,0,0,2,2,0,2
607,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
607,21,Related Reference,X,X,0,0,0,2,2,0,0
607,26C,Identification of the Metal and the Metal Account,X,X,0,0,0,2,2,0,0
607,25,Further Account Identification,X,X,0,0,0,2,2,0,0
607,26D,Certificate Number(s) and/or Bar Number(s),X,X,0,0,0,2,2,0,0
607,30,Value Date,X,X,0,0,0,2,2,0,0
607,32F,Quantity of the Metal,X,X,0,0,0,2,2,0,0
607,82a,Instructing Party,X,X,X,0,0,2,2,0,2
607,87a,Deliverer of the Metal,X,X,X,0,0,2,2,0,2
607,86a,Intermediary,X,X,X,0,0,2,2,0,2
607,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
607,88a,Beneficiary of the Commodity,X,X,X,0,0,2,2,0,2
608,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
608,26C,Identification of the Metal and the Metal Account,X,X,0,0,0,2,2,0,0
608,25,Further Account Identification,X,X,0,0,0,2,2,0,0
608,28,Statement Number/Sequence Number,X,X,0,0,0,2,2,0,0
608,60a,Opening Balance,X,X,X,0,0,2,2,0,2
608,61,Statement Line,X,X,0,0,0,2,2,0,0
608,62a,Closing Balance,X,X,X,0,0,2,2,0,2
608,64,Closing Available Balance,X,X,0,0,0,2,2,0,0
608,65,Forward Available Balance,X,X,0,0,0,2,2,0,0
609,27,Sequence of Total,X,X,0,0,0,2,2,0,0
609,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
609,31C,Statement Date,X,X,0,0,0,2,2,0,0
609,30,Date Prepared,X,X,0,0,0,2,2,0,0
609,23,Further Identification,X,X,0,0,0,2,2,0,0
609,26C,Identification of the Metal,X,X,0,0,0,2,2,0,0
609,68a,Transaction Details,X,X,X,0,0,2,2,0,2
609,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
620,15A,New Sequence,X,X,X,0,0,2,2,0,2
620,20,Sender's Reference,X,X,0,0,0,2,2,0,0
620,21,Related Reference,X,X,0,0,0,2,2,0,0
620,22A,Type of Operation,X,X,X,0,0,2,2,0,2
620,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
620,22B,Type of Event,X,X,0,0,0,2,2,0,0
620,21N,Contract Number Party A,X,X,0,0,0,2,2,0,0
620,82a,Party A,X,X,X,0,0,2,2,0,2
620,87a,Party B,X,X,X,0,0,2,2,0,2
620,83a,Fund or Instructing Party,X,X,X,0,0,2,2,0,2
620,77D,Terms and Conditions,X,X,0,0,0,2,2,0,0
620,15B,New Sequence,X,X,0,0,0,2,2,0,0
620,17R,Party A's Role,X,X,0,0,0,2,2,0,0
620,30T,Trade Date,X,X,0,0,0,2,2,0,0
620,30V,Value Date,X,X,0,0,0,2,2,0,0
620,30P,Maturity Date,X,X,0,0,0,2,2,0,0
620,32a,Currency and Principal Amount,X,X,X,0,0,2,2,0,2
620,32a,Amount to be Settled,X,X,X,0,0,2,2,0,2
620,30X,Next Interest Due Date,X,X,0,0,0,2,2,0,0
620,34a,Currency and Interest Amount,X,X,X,0,0,2,2,0,2
620,37G,Interest Rate,X,X,0,0,0,2,2,0,0
620,14D,Day Count Fraction,X,X,0,0,0,2,2,0,0
620,30F,Last Day of the First Interest Period,X,X,0,0,0,2,2,0,0
620,38J,Number of Days,X,X,0,0,0,2,2,0,0
620,15C,New Sequence,X,X,0,0,0,2,2,0,0
620,53a,Delivery Agent,X,X,X,0,0,2,2,0,2
620,86a,Intermediary 2,X,X,X,0,0,2,2,0,2
620,56a,Intermediary,X,X,X,0,0,2,2,0,2
620,57a,Receiving Agent,X,X,X,0,0,2,2,0,2
620,58a,Beneficiary Institution,X,X,X,0,0,2,2,0,2
620,15D,New Sequence,X,X,0,0,0,2,2,0,0
620,53a,Delivery Agent,X,X,X,0,0,2,2,0,2
620,86a,Intermediary 2,X,X,X,0,0,2,2,0,2
620,56a,Intermediary,X,X,X,0,0,2,2,0,2
620,57a,Receiving Agent,X,X,X,0,0,2,2,0,2
620,58a,Beneficiary Institution,X,X,X,0,0,2,2,0,2
620,15E,New Sequence,X,X,0,0,0,2,2,0,0
620,53a,Delivery Agent,X,X,X,0,0,2,2,0,2
620,86a,Intermediary 2,X,X,X,0,0,2,2,0,2
620,56a,Intermediary,X,X,X,0,0,2,2,0,2
620,57a,Receiving Agent,X,X,X,0,0,2,2,0,2
620,58a,Beneficiary Institution,X,X,X,0,0,2,2,0,2
620,15F,New Sequence,X,X,0,0,0,2,2,0,0
620,53a,Delivery Agent,X,X,X,0,0,2,2,0,2
620,86a,Intermediary 2,X,X,X,0,0,2,2,0,2
620,56a,Intermediary,X,X,X,0,0,2,2,0,2
620,57a,Receiving Agent,X,X,X,0,0,2,2,0,2
620,58a,Beneficiary Institution,X,X,X,0,0,2,2,0,2
620,15G,New Sequence,X,X,0,0,0,2,2,0,0
620,37L,Tax Rate,X,X,0,0,0,2,2,0,0
620,33a,Transaction Currency and Net Interest Amount,X,X,X,0,0,2,2,0,2
620,36,Exchange Rate,X,X,0,0,0,2,2,0,0
620,33a,Reporting Currency and Tax Amount,X,X,X,0,0,2,2,0,2
620,15H,New Sequence,X,X,0,0,0,2,2,0,0
620,29A,Contact Information,X,X,X,0,0,2,2,0,2
620,24D,Dealing Method,X,X,0,0,0,2,2,0,0
620,84a,Dealing Branch Party A,X,X,X,0,0,2,2,0,2
620,85a,Dealing Branch Party B,X,X,X,0,0,2,2,0,2
620,88a,Broker Identification,X,X,X,0,0,2,2,0,2
620,71F,Broker's Commission,X,X,0,0,0,2,2,0,0
620,26H,Counterparty's Reference,X,X,0,0,0,2,2,0,0
620,21G,Broker's Reference,X,X,0,0,0,2,2,0,0
620,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
643,88D,Borrower(s),X,X,0,0,0,2,2,0,0
643,57a,Account With Institution,X,X,X,0,0,2,2,0,2
643,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
644,88D,Borrower,X,X,0,0,0,2,2,0,0
644,57a,Account With Institution,X,X,X,0,0,2,2,0,2
644,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
646,88D,Borrower,X,X,0,0,0,2,2,0,0
646,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
646,57a,Account With Institution,X,X,X,0,0,2,2,0,2
649,88D,Borrower,X,X,0,0,0,2,2,0,0
649,79,Narrative,X,X,0,0,0,2,2,0,0
690,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
690,21,Related Reference,X,X,0,0,0,2,2,0,0
690,25,Account Identification,X,X,0,0,0,2,2,0,0
690,32a,"Value Date, Currency Code, Amount",X,X,X,0,0,2,2,0,2
690,52a,Ordering Institution,X,X,X,0,0,2,2,0,2
690,71B,Details of Charges,X,X,0,0,0,2,2,0,0
690,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
691,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
691,21,Related Reference,X,X,0,0,0,2,2,0,0
691,32B,"Currency Code, Amount",X,X,0,0,0,2,2,0,0
691,52a,Ordering Institution,X,X,X,0,0,2,2,0,2
691,57a,Account With Institution,X,X,X,0,0,2,2,0,2
691,71B,Details of Charges,X,X,0,0,0,2,2,0,0
691,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
692,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
692,21,Related Reference,X,X,0,0,0,2,2,0,0
692,11S,MT and Date of the Original Message,X,X,0,0,0,2,2,0,0
692,79,Narrative Description of the Original Message,X,X,0,0,0,2,2,0,0
695,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
695,21,Related Reference,X,X,0,0,0,2,2,0,0
695,75,Queries,X,X,0,0,0,2,2,0,0
695,77A,Narrative,X,X,X,0,0,2,2,0,2
695,11a,MT and Date of the Original Message,X,X,X,0,0,2,2,0,2
695,79,Narrative Description of the Message to Which the Query Relates,X,X,0,0,0,2,2,0,0
696,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
696,21,Related Reference,X,X,0,0,0,2,2,0,0
696,76,Answers,X,X,0,0,0,2,2,0,0
696,77A,Narrative,X,X,X,0,0,2,2,0,2
696,11a,MT and Date of the Original Message,X,X,X,0,0,2,2,0,2
696,79,Narrative Description of the Original Message to Which the Answer Relates,X,X,0,0,0,2,2,0,0
698,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
698,12,Sub-Message Type,X,X,0,0,0,2,2,0,0
698,77E,Proprietary Message,X,X,0,0,0,2,2,0,0
699,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
699,21,Related Reference,X,X,0,0,0,2,2,0,0
699,79,Narrative,X,X,0,0,0,2,2,0,0
700,27,Sequence of Total,X,X,0,0,0,2,2,0,0
700,40A,Form of Documentary Credit,X,X,X,0,0,2,2,0,2
700,20,Documentary Credit Number,X,X,0,0,0,2,2,0,0
700,23,Reference to Pre-Advice,X,X,0,0,0,2,2,0,0
700,31C,Date of Issue,X,X,0,0,0,2,2,0,0
700,40E,Applicable Rules,X,X,0,0,0,2,2,0,0
700,31D,Date and Place of Expiry,X,X,0,0,0,2,2,0,0
700,51a,Applicant Bank,X,X,X,0,0,2,2,0,2
700,50,Applicant,X,X,0,0,0,2,2,0,0
700,59,Beneficiary,X,X,0,0,0,2,2,2,0
700,32B,"Currency Code, Amount",X,X,0,0,0,2,2,0,0
700,39A,Percentage Credit Amount Tolerance,X,X,X,0,0,2,2,0,2
700,39B,Maximum Credit Amount,X,X,0,0,0,2,2,0,0
700,39C,Additional Amounts Covered,X,X,0,0,0,2,2,0,0
700,41a,Available With ... By ...,X,X,X,0,0,2,2,0,2
700,42C,Drafts at ...,X,X,0,0,0,2,2,0,0
700,42a,Drawee,X,X,X,0,0,2,2,0,2
700,42M,Mixed Payment Details,X,X,0,0,0,2,2,0,0
700,42P,Deferred Payment Details,X,X,0,0,0,2,2,0,0
700,43P,Partial Shipments,X,X,0,0,0,2,2,0,0
700,43T,Transshipment,X,X,0,0,0,2,2,0,0
700,44A,Place of Taking in Charge/Dispatch from .../Place of Receipt,X,X,X,0,0,2,2,0,2
700,44E,Port of Loading/Airport of Departure,X,X,0,0,0,2,2,0,0
700,44F,Port of Discharge/Airport of Destination,X,X,0,0,0,2,2,0,0
700,44B,Place of Final Destination/For Transportation to .../Place of Delivery,X,X,0,0,0,2,2,0,0
700,44C,Latest Date of Shipment,X,X,0,0,0,2,2,0,0
700,44D,Shipment Period,X,X,0,0,0,2,2,0,0
700,45A,Description of Goods and/or Services,X,X,X,0,0,2,2,0,2
700,46A,Documents Required,X,X,X,0,0,2,2,0,2
700,47A,Additional Conditions,X,X,X,0,0,2,2,0,2
700,71B,Charges,X,X,0,0,0,2,2,0,0
700,48,Period for Presentation,X,X,0,0,0,2,2,0,0
700,49,Confirmation Instructions,X,X,0,0,0,2,2,0,0
700,53a,Reimbursing Bank,X,X,X,0,0,2,2,0,2
700,78,Instructions to the Paying/Accepting/Negotiating Bank,X,X,0,0,0,2,2,0,0
700,57a,'Advise Through' Bank,X,X,X,0,0,2,2,0,2
700,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
701,27,Sequence of Total,X,X,0,0,0,2,2,0,0
701,20,Documentary Credit Number,X,X,0,0,0,2,2,0,0
701,45B,Description of Goods and/or Services,X,X,0,0,0,2,2,0,0
701,46B,Documents Required,X,X,0,0,0,2,2,0,0
701,47B,Additional Conditions,X,X,0,0,0,2,2,0,0
705,40A,Form of Documentary Credit,X,X,X,0,0,2,2,0,2
705,20,Documentary Credit Number,X,X,0,0,0,2,2,0,0
705,31D,Date and Place of Expiry,X,X,0,0,0,2,2,0,0
705,50,Applicant,X,X,0,0,0,2,2,0,0
705,59,Beneficiary,X,X,0,0,0,2,2,2,0
705,32B,"Currency Code, Amount",X,X,0,0,0,2,2,0,0
705,39A,Percentage Credit Amount Tolerance,X,X,X,0,0,2,2,0,2
705,39B,Maximum Credit Amount,X,X,0,0,0,2,2,0,0
705,39C,Additional Amounts Covered,X,X,0,0,0,2,2,0,0
705,41a,Available With ... By ...,X,X,X,0,0,2,2,0,2
705,44A,Place of Taking in Charge/Dispatch from .../Place of Receipt,X,X,X,0,0,2,2,0,2
705,44E,Port of Loading/Airport of Departure,X,X,0,0,0,2,2,0,0
705,44F,Port of Discharge/Airport of Destination,X,X,0,0,0,2,2,0,0
705,44B,Place of Final Destination/For Transportation to .../Place of Delivery,X,X,0,0,0,2,2,0,0
705,44C,Latest Date of Shipment,X,X,0,0,0,2,2,0,0
705,44D,Shipment Period,X,X,0,0,0,2,2,0,0
705,45A,Description of Goods and/or Services,X,X,X,0,0,2,2,0,2
705,57a,'Advise Through' Bank,X,X,X,0,0,2,2,0,2
705,79,Narrative,X,X,0,0,0,2,2,0,0
705,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
707,20,Sender's Reference,X,X,0,0,0,2,2,0,0
707,21,Receiver's Reference,X,X,0,0,0,2,2,0,0
707,23,Issuing Bank's Reference,X,X,0,0,0,2,2,0,0
707,52a,Issuing Bank,X,X,X,0,0,2,2,0,2
707,31C,Date of Issue,X,X,0,0,0,2,2,0,0
707,30,Date of Amendment,X,X,0,0,0,2,2,0,0
707,26E,Number of Amendment,X,X,0,0,0,2,2,0,0
707,59,Beneficiary (before this amendment),X,X,0,0,0,2,2,2,0
707,31E,New Date of Expiry,X,X,0,0,0,2,2,0,0
707,32B,Increase of Documentary Credit Amount,X,X,0,0,0,2,2,0,0
707,33B,Decrease of Documentary Credit Amount,X,X,0,0,0,2,2,0,0
707,34B,New Documentary Credit Amount After Amendment,X,X,0,0,0,2,2,0,0
707,39A,Percentage Credit Amount Tolerance,X,X,X,0,0,2,2,0,2
707,39B,Maximum Credit Amount,X,X,0,0,0,2,2,0,0
707,39C,Additional Amounts Covered,X,X,0,0,0,2,2,0,0
707,44A,Place of Taking in Charge/Dispatch from .../Place of Receipt,X,X,X,0,0,2,2,0,2
707,44E,Port of Loading/Airport of Departure,X,X,0,0,0,2,2,0,0
707,44F,Port of Discharge/Airport of Destination,X,X,0,0,0,2,2,0,0
707,44B,Place of Final Destination/For Transportation to .../Place of Delivery,X,X,0,0,0,2,2,0,0
707,44C,Latest Date of Shipment,X,X,0,0,0,2,2,0,0
707,44D,Shipment Period,X,X,0,0,0,2,2,0,0
707,79,Narrative,X,X,0,0,0,2,2,0,0
707,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
710,27,Sequence of Total,X,X,0,0,0,2,2,0,0
710,40B,Form of Documentary Credit,X,X,0,0,0,2,2,0,0
710,20,Sender's Reference,X,X,0,0,0,2,2,0,0
710,21,Documentary Credit Number,X,X,0,0,0,2,2,0,0
710,23,Reference to Pre-Advice,X,X,0,0,0,2,2,0,0
710,31C,Date of Issue,X,X,0,0,0,2,2,0,0
710,40E,Applicable Rules,X,X,0,0,0,2,2,0,0
710,31D,Date and Place of Expiry,X,X,0,0,0,2,2,0,0
710,52a,Issuing Bank,X,X,X,0,0,2,2,0,2
710,50B,Non-Bank Issuer,X,X,0,0,0,2,2,0,0
710,51a,Applicant Bank,X,X,X,0,0,2,2,0,2
710,50,Applicant,X,X,0,0,0,2,2,0,0
710,59,Beneficiary,X,X,0,0,0,2,2,2,0
710,32B,"Currency Code, Amount",X,X,0,0,0,2,2,0,0
710,39A,Percentage Credit Amount Tolerance,X,X,X,0,0,2,2,0,2
710,39B,Maximum Credit Amount,X,X,0,0,0,2,2,0,0
710,39C,Additional Amounts Covered,X,X,0,0,0,2,2,0,0
710,41a,Available With ... By ...,X,X,X,0,0,2,2,0,2
710,42C,Drafts at ...,X,X,0,0,0,2,2,0,0
710,42a,Drawee,X,X,X,0,0,2,2,0,2
710,42M,Mixed Payment Details,X,X,0,0,0,2,2,0,0
710,42P,Deferred Payment Details,X,X,0,0,0,2,2,0,0
710,43P,Partial Shipments,X,X,0,0,0,2,2,0,0
710,43T,Transshipment,X,X,0,0,0,2,2,0,0
710,44A,Place of Taking in Charge/Dispatch from .../Place of Receipt,X,X,X,0,0,2,2,0,2
710,44E,Port of Loading/Airport of Departure,X,X,0,0,0,2,2,0,0
710,44F,Port of Discharge/Airport of Destination,X,X,0,0,0,2,2,0,0
710,44B,Place of Final Destination/For Transportation to .../Place of Delivery,X,X,0,0,0,2,2,0,0
710,44C,Latest Date of Shipment,X,X,0,0,0,2,2,0,0
710,44D,Shipment Period,X,X,0,0,0,2,2,0,0
710,45A,Description of Goods and/or Services,X,X,X,0,0,2,2,0,2
710,46A,Documents Required,X,X,X,0,0,2,2,0,2
710,47A,Additional Conditions,X,X,X,0,0,2,2,0,2
710,71B,Charges,X,X,0,0,0,2,2,0,0
710,48,Period for Presentation,X,X,0,0,0,2,2,0,0
710,49,Confirmation Instructions,X,X,0,0,0,2,2,0,0
710,53a,Reimbursing Bank,X,X,X,0,0,2,2,0,2
710,78,Instructions to the Paying/Accepting/Negotiating Bank,X,X,0,0,0,2,2,0,0
710,57a,'Advise Through' Bank,X,X,X,0,0,2,2,0,2
710,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
711,27,Sequence of Total,X,X,0,0,0,2,2,0,0
711,20,Sender's Reference,X,X,0,0,0,2,2,0,0
711,21,Documentary Credit Number,X,X,0,0,0,2,2,0,0
711,45B,Description of Goods and/or Services,X,X,0,0,0,2,2,0,0
711,46B,Documents Required,X,X,0,0,0,2,2,0,0
711,47B,Additional Conditions,X,X,0,0,0,2,2,0,0
720,27,Sequence of Total,X,X,0,0,0,2,2,0,0
720,40B,Form of Documentary Credit,X,X,0,0,0,2,2,0,0
720,20,Transferring Bank's Reference,X,X,0,0,0,2,2,0,0
720,21,Documentary Credit Number,X,X,0,0,0,2,2,0,0
720,31C,Date of Issue,X,X,0,0,0,2,2,0,0
720,40E,Applicable Rules,X,X,0,0,0,2,2,0,0
720,31D,Date and Place of Expiry,X,X,0,0,0,2,2,0,0
720,52a,Issuing Bank of the Original Documentary Credit,X,X,X,0,0,2,2,0,2
720,50B,Non-Bank Issuer of the Original Documentary Credit,X,X,0,0,0,2,2,0,0
720,50,First Beneficiary,X,X,0,0,0,2,2,0,0
720,59,Second Beneficiary,X,X,0,0,0,2,2,2,0
720,32B,"Currency Code, Amount",X,X,0,0,0,2,2,0,0
720,39A,Percentage Credit Amount Tolerance,X,X,X,0,0,2,2,0,2
720,39B,Maximum Credit Amount,X,X,0,0,0,2,2,0,0
720,39C,Additional Amounts Covered,X,X,0,0,0,2,2,0,0
720,41a,Available With ... By ...,X,X,X,0,0,2,2,0,2
720,42C,Drafts at ...,X,X,0,0,0,2,2,0,0
720,42a,Drawee,X,X,X,0,0,2,2,0,2
720,42M,Mixed Payment Details,X,X,0,0,0,2,2,0,0
720,42P,Deferred Payment Details,X,X,0,0,0,2,2,0,0
720,43P,Partial Shipments,X,X,0,0,0,2,2,0,0
720,43T,Transshipment,X,X,0,0,0,2,2,0,0
720,44A,Place of Taking in Charge/Dispatch from .../Place of Receipt,X,X,X,0,0,2,2,0,2
720,44E,Port of Loading/Airport of Departure,X,X,0,0,0,2,2,0,0
720,44F,Port of Discharge/Airport of Destination,X,X,0,0,0,2,2,0,0
720,44B,Place of Final Destination/For Transportation to .../Place of Delivery,X,X,0,0,0,2,2,0,0
720,44C,Latest Date of Shipment,X,X,0,0,0,2,2,0,0
720,44D,Shipment Period,X,X,0,0,0,2,2,0,0
720,45A,Description of Goods and/or Services,X,X,X,0,0,2,2,0,2
720,46A,Documents Required,X,X,X,0,0,2,2,0,2
720,47A,Additional Conditions,X,X,X,0,0,2,2,0,2
720,71B,Charges,X,X,0,0,0,2,2,0,0
720,48,Period for Presentation,X,X,0,0,0,2,2,0,0
720,49,Confirmation Instructions,X,X,0,0,0,2,2,0,0
720,78,Instructions to the Paying/Accepting/Negotiating Bank,X,X,0,0,0,2,2,0,0
720,57a,'Advise Through' Bank,X,X,X,0,0,2,2,0,2
720,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
721,27,Sequence of Total,X,X,0,0,0,2,2,0,0
721,20,Transferring Bank's Reference,X,X,0,0,0,2,2,0,0
721,21,Documentary Credit Number,X,X,0,0,0,2,2,0,0
721,45B,Description of Goods and/or Services,X,X,0,0,0,2,2,0,0
721,46B,Documents Required,X,X,0,0,0,2,2,0,0
721,47B,Additional Conditions,X,X,0,0,0,2,2,0,0
730,20,Sender's Reference,X,X,0,0,0,2,2,0,0
730,21,Receiver's Reference,X,X,0,0,0,2,2,0,0
730,25,Account Identification,X,X,0,0,0,2,2,0,0
730,30,Date of Message Being Acknowledged,X,X,0,0,0,2,2,0,0
730,32a,Amount of Charges,X,X,X,0,0,2,2,0,2
730,57a,Account With Bank,X,X,X,0,0,2,2,0,2
730,71B,Charges,X,X,0,0,0,2,2,0,0
730,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
732,20,Sender's TRN,X,X,0,0,0,2,2,0,0
732,21,Presenting Bank's Reference,X,X,0,0,0,2,2,0,0
732,30,Date of Advice of Payment/Acceptance/Negotiation,X,X,0,0,0,2,2,0,0
732,32B,Amount of Utilisation,X,X,0,0,0,2,2,0,0
732,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
734,20,Sender's TRN,X,X,0,0,0,2,2,0,0
734,21,Presenting Bank's Reference,X,X,0,0,0,2,2,0,0
734,32A,Date and Amount of Utilisation,X,X,X,0,0,2,2,0,2
734,73,Charges Claimed,X,X,0,0,0,2,2,0,0
734,33a,Total Amount Claimed,X,X,X,0,0,2,2,0,2
734,57a,Account With Bank,X,X,X,0,0,2,2,0,2
734,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
734,77J,Discrepancies,X,X,0,0,0,2,2,0,0
734,77B,Disposal of Documents,X,X,0,0,0,2,2,0,0
740,20,Documentary Credit Number,X,X,0,0,0,2,2,0,0
740,25,Account Identification,X,X,0,0,0,2,2,0,0
740,40F,Applicable Rules,X,X,0,0,0,2,2,0,0
740,31D,Date and Place of Expiry,X,X,0,0,0,2,2,0,0
740,58a,Negotiating Bank,X,X,X,0,0,2,2,0,2
740,59,Beneficiary,X,X,0,0,0,2,2,2,0
740,32B,Credit Amount,X,X,0,0,0,2,2,0,0
740,39A,Percentage Credit Amount Tolerance,X,X,X,0,0,2,2,0,2
740,39B,Maximum Credit Amount,X,X,0,0,0,2,2,0,0
740,39C,Additional Amounts Covered,X,X,0,0,0,2,2,0,0
740,41a,Available With ... By ...,X,X,X,0,0,2,2,0,2
740,42C,Drafts at ...,X,X,0,0,0,2,2,0,0
740,42a,Drawee,X,X,X,0,0,2,2,0,2
740,42M,Mixed Payment Details,X,X,0,0,0,2,2,0,0
740,42P,Deferred Payment Details,X,X,0,0,0,2,2,0,0
740,71A,Reimbursing Bank's Charges,X,X,X,0,0,2,2,0,2
740,71B,Other Charges,X,X,0,0,0,2,2,0,0
740,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
742,20,Claiming Bank's Reference,X,X,0,0,0,2,2,0,0
742,21,Documentary Credit Number,X,X,0,0,0,2,2,0,0
742,31C,Date of Issue,X,X,0,0,0,2,2,0,0
742,52a,Issuing Bank,X,X,X,0,0,2,2,0,2
742,32B,Principal Amount Claimed,X,X,0,0,0,2,2,0,0
742,33B,Additional Amount Claimed as Allowed for in Excess of Principal Amount,X,X,0,0,0,2,2,0,0
742,71B,Charges,X,X,0,0,0,2,2,0,0
